ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	TAG	FAMILY
331	hantganbangime-Tebul_Ure	SKIN	gùdùgó	gùdùgó	g u d u g o		human body part	Dogon
368	hantganbangime-Tiranige_Diga	SKIN	gwí:	gwí:	gʷ iː		human body part	Dogon
404	hantganbangime-Togo_Kan	SKIN	gùjú	gùjú	g u dʒ u		human body part	Dogon
442	hantganbangime-Tommo_So	SKIN	gùdú	gùdú	g u d u		human body part	Dogon
481	hantganbangime-Toro_Tegu	SKIN	gùsú	gùsú	g u s u		human body part	Dogon
520	hantganbangime-Yanda_Dom	SKIN	gùzù	gùzù	g u z u		human body part	Dogon
558	hantganbangime-Yorno_So	SKIN	gùjú	gùjú	g u dʒ u		human body part	Dogon
597	hantganbangime-Penange	SKIN	gùjù	gùjù	g u dʒ u		human body part	Dogon
650	northeuralex-fin	SKIN	iho	ihɔ	i h ɔ		human body part	Uralic
718	northeuralex-krl	SKIN	nahka	nɑxkɑ	n ɑ x k ɑ		human body part	Uralic
783	northeuralex-olo	SKIN	hibju	hibjʊ	h i b j ʊ		human body part	Uralic
852	northeuralex-vep	SKIN	nahk	nɑxk	n ɑ x k		human body part	Uralic
913	northeuralex-ekk	SKIN	nahk	nɑxk	n ɑ x k		human body part	Uralic
976	northeuralex-liv	SKIN	nōgõ	noːɡə	n oː g ə		human body part	Uralic
1039	northeuralex-sma	SKIN	njaltja	ɲalt͡ʃa	ɲ a l tʃ a		human body part	Uralic
1107	northeuralex-smj	SKIN	lijkke	lijkːɛ	l i j kː ɛ		human body part	Uralic
1108	northeuralex-smj	SKIN	tjuobma	t͡ʃʊu͡ɔbmɑ	tʃ ʊ uɔ b m ɑ		human body part	Uralic
1176	northeuralex-sme	SKIN	liiki	lijki	l i j k i		human body part	Uralic
1241	northeuralex-smn	SKIN	liške	liʃke	l i ʃ k e		human body part	Uralic
1304	northeuralex-sms	SKIN	le´šǩǩ	lɛʃʲcc͡çʲɘ	l ɛ ʃʲ c cçʲ ɘ		human body part	Uralic
1369	northeuralex-sjd	SKIN	лышшьк	lɨɕːk	l ɨ ɕː k		human body part	Uralic
1430	northeuralex-mrj	SKIN	кавашты	kɑvɑʃtə	k ɑ v ɑ ʃ t ə		human body part	Uralic
1496	northeuralex-mhr	SKIN	кова́ште	kovɑˑʃtʲe	k o v ɑˑ ʃ tʲ e		human body part	Uralic
1561	northeuralex-mdf	SKIN	киське	kisʲke	k i sʲ k e		human body part	Uralic
1628	northeuralex-myv	SKIN	киське	kisʲke	k i sʲ k e		human body part	Uralic
1691	northeuralex-udm	SKIN	ку	ku	k u		human body part	Uralic
1750	northeuralex-koi	SKIN	кучик	kut͡ɕik	k u tɕ i k		human body part	Uralic
1818	northeuralex-kpv	SKIN	ку	ku	k u		human body part	Uralic
1882	northeuralex-hun	SKIN	bőr	bøːr	b øː r		human body part	Uralic
1940	northeuralex-kca	SKIN	эӆ поням	əɬ_poɲam	ə ɬ + p o ɲ a m		human body part	Uralic
2002	northeuralex-mns	SKIN	но̄вим сав	noːwim_saw	n oː w i m + s a w		human body part	Uralic
2062	northeuralex-sel	SKIN	ӄопы	qopɨ	q o p ɨ		human body part	Uralic
2124	northeuralex-yrk	SKIN	ӈая	ŋɑjɑ	ŋ ɑ j ɑ		human body part	Uralic
2180	northeuralex-enf	SKIN	тобъя	tɔbʲa	t ɔ bʲ a		human body part	Uralic
2240	northeuralex-nio	SKIN	кухуо	kuxʷo	k u xʷ o		human body part	Uralic
2303	northeuralex-ben	SKIN	ত্বক	t̪ːɔk	t̪ː ɔ k		human body part	Indo-European
2387	northeuralex-hin	SKIN	चर्म	t͡ʃərm	tʃ ə r m		human body part	Indo-European
2388	northeuralex-hin	SKIN	त्वचा	tvət͡ʃaː	t v ə tʃ aː		human body part	Indo-European
2463	northeuralex-pbu	SKIN	پوټکی	poˈʈəkai	p o ʈ ə k a i		human body part	Indo-European
2530	northeuralex-pes	SKIN	پوست	pust	p u s t		human body part	Indo-European
2597	northeuralex-kmr	SKIN	çerm	t͡ʃɛrm	tʃ ɛ r m		human body part	Indo-European
2657	northeuralex-oss	SKIN	царм	t͡sarm	ts a r m		human body part	Indo-European
2724	northeuralex-hye	SKIN	մաշկ	mɑʃk	m ɑ ʃ k		human body part	Indo-European
2789	northeuralex-ell	SKIN	πετσί	petsi	p e t s i		human body part	Indo-European
2857	northeuralex-sqi	SKIN	lëkurë	ləkʊɾə	l ə k ʊ ɾ ə		human body part	Indo-European
2929	northeuralex-bul	SKIN	кожа	kɔʒa	k ɔ ʒ a		human body part	Indo-European
2994	northeuralex-hrv	SKIN	put	pût	p u t		human body part	Indo-European
2995	northeuralex-hrv	SKIN	koža	kɔ̂ʒa	k ɔ ʒ a		human body part	Indo-European
3057	northeuralex-slv	SKIN	kóža	kɔ˨ːʒa	k ɔː ² ʒ a		human body part	Indo-European
3119	northeuralex-slk	SKIN	koža	kɔʒa	k ɔ ʒ a		human body part	Indo-European
3182	northeuralex-ces	SKIN	kůže	kuːʒɛ	k uː ʒ ɛ		human body part	Indo-European
3247	northeuralex-pol	SKIN	skóra	skuɾa	s k u ɾ a		human body part	Indo-European
3307	northeuralex-ukr	SKIN	шкіра	ʂkirɑ	ʂ k i r ɑ		human body part	Indo-European
3369	northeuralex-bel	SKIN	скура	skura	s k u r a		human body part	Indo-European
3433	northeuralex-rus	SKIN	кожа	kɔˑʒə	k ɔˑ ʒ ə		human body part	Indo-European
3498	northeuralex-lit	SKIN	oda	ôːdɐ	oː d ɐ		human body part	Indo-European
3565	northeuralex-lav	SKIN	āda	ɑːdɑ	ɑː d ɑ		human body part	Indo-European
3627	northeuralex-isl	SKIN	húð	huθ	h u θ		human body part	Indo-European
3628	northeuralex-isl	SKIN	skinn	scɪnː	s c ɪ nː		human body part	Indo-European
3690	northeuralex-nor	SKIN	hud	hʉːd	h ʉː d		human body part	Indo-European
3691	northeuralex-nor	SKIN	skinn	ʃɪn	ʃ ɪ n		human body part	Indo-European
3752	northeuralex-swe	SKIN	hud	hʉːd	h ʉː d		human body part	Indo-European
3753	northeuralex-swe	SKIN	skinn	ɧɪnː	ɧ ɪ nː		human body part	Indo-European
3813	northeuralex-dan	SKIN	hud	huðˀ	h u ðˀ		human body part	Indo-European
3871	northeuralex-deu	SKIN	Haut	haʊ̯t	h aʊ t		human body part	Indo-European
3932	northeuralex-nld	SKIN	huid	ɦœy̯t	ɦ œy t		human body part	Indo-European
3995	northeuralex-eng	SKIN	skin	skɪn	s k ɪ n		human body part	Indo-European
4058	northeuralex-gle	SKIN	cneas	cnʲasˠ	c nʲ a sˠ		human body part	Indo-European
4059	northeuralex-gle	SKIN	craiceann	kɾˠacən̪ˠ	k ɾˠ a c ə n̪ˠ		human body part	Indo-European
4122	northeuralex-cym	SKIN	croen	krɔ͡ɪn	k r ɔɪ n		human body part	Indo-European
4182	northeuralex-bre	SKIN	kroc'hen	kʀoːɣɛ̃n	k ʀ oː ɣ ɛ̃ n		human body part	Indo-European
4241	northeuralex-lat	SKIN	cutis	kʊtɪs	k ʊ t ɪ s		human body part	Indo-European
4242	northeuralex-lat	SKIN	pellis	pɛlːɪs	p ɛ lː ɪ s		human body part	Indo-European
4305	northeuralex-fra	SKIN	peau	po	p o		human body part	Indo-European
4369	northeuralex-cat	SKIN	pell	pɛʎ	p ɛ ʎ		human body part	Indo-European
4429	northeuralex-spa	SKIN	piel	pjel	p j e l		human body part	Indo-European
4495	northeuralex-por	SKIN	pele	ˈpɛlə	p ɛ l ə		human body part	Indo-European
4560	northeuralex-ita	SKIN	pelle	pelːe	p e lː e		human body part	Indo-European
4626	northeuralex-ron	SKIN	piele	pjele	p j e l e		human body part	Indo-European
4689	northeuralex-arb	SKIN	بشرة	baʃara	b a ʃ a r a		human body part	Afro-Asiatic
4750	northeuralex-heb	SKIN	עור	oʁ	o ʁ		human body part	Afro-Asiatic
4810	northeuralex-cmn	SKIN	皮肤	pʰǐfu˦	pʰ i f u ⁴		human body part	Sino-Tibetan
4854	chenhmongmien-EasternLuobuohe	SKIN	ʔa⁰²to⁵⁵	ʔa⁰²to⁵⁵	ʔ a ² + t o ⁵⁵		human body part	Hmong-Mien
4897	chenhmongmien-WesternLuobuohe	SKIN	qo⁰⁵to⁵⁵	qo⁰⁵to⁵⁵	q o ⁵ + t o ⁵⁵		human body part	Hmong-Mien
4940	chenhmongmien-Chuanqiandian	SKIN	teu⁴⁴	teu⁴⁴	t eu ⁴⁴		human body part	Hmong-Mien
4983	chenhmongmien-CentralGuizhouChuanqiandian	SKIN	qə⁰²tə¹³	qə⁰²tə¹³	q ə ² + t ə ¹³		human body part	Hmong-Mien
5027	chenhmongmien-SouthernGuizhouChuanqiandian	SKIN	tə⁴²	tə⁴²	t ə ⁴²		human body part	Hmong-Mien
5070	chenhmongmien-NortheastYunnanChuanqiandian	SKIN	pi³³tey³³	pi³³tey³³	p i ³³ + t ey ³³		human body part	Hmong-Mien
5113	chenhmongmien-WesternXiangxi	SKIN	qo³⁵cɔ⁵³	qo³⁵cɔ⁵³	q o ³⁵ + c ɔ ⁵³		human body part	Hmong-Mien
5156	chenhmongmien-EasternXiangxi	SKIN	ki⁰³tɕo³³	ki⁰³tɕo³³	k i ³ + tɕ o ³³		human body part	Hmong-Mien
5199	chenhmongmien-NorthernQiandong	SKIN	qa³³tu³⁵	qa³³tu³⁵	q a ³³ + t u ³⁵		human body part	Hmong-Mien
5242	chenhmongmien-EasternQiandong	SKIN	to³³	to³³	t o ³³		human body part	Hmong-Mien
5287	chenhmongmien-SouthernQiandong	SKIN	ljɔ⁴⁴	ljɔ⁴⁴	l j ɔ ⁴⁴		human body part	Hmong-Mien
5330	chenhmongmien-WesternQiandong	SKIN	qa³³ɬjɔ⁴⁴	qa³³ɬjɔ⁴⁴	q a ³³ + ɬʲ ɔ ⁴⁴		human body part	Hmong-Mien
5374	chenhmongmien-WesternBaheng	SKIN	qa⁰³lju⁵⁵	qa⁰³lju⁵⁵	q a ³ + l j u ⁵⁵		human body part	Hmong-Mien
5417	chenhmongmien-EasternBaheng	SKIN	qʰau³⁵	qʰau³⁵	qʰ au ³⁵		human body part	Hmong-Mien
5460	chenhmongmien-Dongnu	SKIN	ʔa⁰²tɬə⁴²	ʔa⁰²tɬə⁴²	ʔ a ² + tɬ ə ⁴²		human body part	Hmong-Mien
5503	chenhmongmien-Nunu	SKIN	tɕəu¹³ka⁴²	tɕəu¹³ka⁴²	tɕ əu ¹³ + k a ⁴²		human body part	Hmong-Mien
5546	chenhmongmien-Numao	SKIN	kji³³	kji³³	k j i ³³		human body part	Hmong-Mien
5589	chenhmongmien-Bana	SKIN	tɬjeu³⁵ge²²	tɬjeu³⁵ge²²	tɬ j eu ³⁵ + g e ²²		human body part	Hmong-Mien
5632	chenhmongmien-Younuo	SKIN	ku⁵⁴	ku⁵⁴	k u ⁵⁴		human body part	Hmong-Mien
5676	chenhmongmien-She	SKIN	kʰu²²	kʰu²²	kʰ u ²²		human body part	Hmong-Mien
5719	chenhmongmien-Jiongnai	SKIN	kju³⁵	kju³⁵	k j u ³⁵		human body part	Hmong-Mien
5762	chenhmongmien-Mien	SKIN	dop⁵⁵	dop⁵⁵	d o p ⁵⁵		human body part	Hmong-Mien
5806	chenhmongmien-KimMun	SKIN	dop⁵¹	dop⁵¹	d o p ⁵¹		human body part	Hmong-Mien
5848	chenhmongmien-BiaoMin	SKIN	dit⁵³	dit⁵³	d i t ⁵³		human body part	Hmong-Mien
5891	chenhmongmien-ZaoMin	SKIN	dip⁴⁴	dip⁴⁴	d i p ⁴⁴		human body part	Hmong-Mien
5932	kraftchadic-Angas	SKIN	šì̵m	šì̵m	ʃ ɨ m		human body part	Afro-Asiatic
5979	kraftchadic-Ankwe	SKIN	šɩ̀m	šɩ̀m	ʃ ɪ m		human body part	Afro-Asiatic
6024	kraftchadic-Bacama	SKIN	sulari	sulari	s u l a r i		human body part	Afro-Asiatic
6068	kraftchadic-Bade	SKIN	ə́rvə̀kə́n	ə́rvə̀kə́n	ə r v ə k ə n		human body part	Afro-Asiatic
6115	kraftchadic-Banana	SKIN	pək tənù	pək tənù	p ə k + t ə n u		human body part	Afro-Asiatic
6161	kraftchadic-Bananamouseye	SKIN	hliwino	hliwino	h l i w i n o		human body part	Afro-Asiatic
6208	kraftchadic-Boka	SKIN	pòmə	pòmə	p o m ə		human body part	Afro-Asiatic
6252	kraftchadic-Bolewa	SKIN	ɩši	ɩši	ɪ ʃ i		human body part	Afro-Asiatic
6298	kraftchadic-Buli	SKIN	kur	kur	k u r		human body part	Afro-Asiatic
6345	kraftchadic-Bura	SKIN	ki̵si̵m	ki̵si̵m	k ɨ s ɨ m		human body part	Afro-Asiatic
6388	kraftchadic-Burma	SKIN	kwar	kwar	k w a r		human body part	Afro-Asiatic
6434	kraftchadic-Cibak	SKIN	kwutsì	kwutsì	k w u ts i		human body part	Afro-Asiatic
6480	kraftchadic-Cip	SKIN	šìm	šìm	ʃ i m		human body part	Afro-Asiatic
6526	kraftchadic-Daba	SKIN	bòkùlà	bòkùlà	b o k u l a		human body part	Afro-Asiatic
6570	kraftchadic-Dera	SKIN	dimbì	dimbì	d i m b i		human body part	Afro-Asiatic
6617	kraftchadic-Dira	SKIN	kurì	kurì	k u r i		human body part	Afro-Asiatic
6665	kraftchadic-Dwot	SKIN	kur	kur	k u r		human body part	Afro-Asiatic
6711	kraftchadic-Faligili	SKIN	xwùtuɓu	xwùtuɓu	x w u t u ɓ u		human body part	Afro-Asiatic
6758	kraftchadic-Falijilbu	SKIN	xùcuwì	xùcuwì	x u c u w i		human body part	Afro-Asiatic
6804	kraftchadic-Falikiria	SKIN	tʔuwu	tʔuwu	t ʔ u w u		human body part	Afro-Asiatic
6851	kraftchadic-Falimucella	SKIN	xùsùʔu	xùsùʔu	x u s u ʔ u		human body part	Afro-Asiatic
6897	kraftchadic-Faliwagira	SKIN	xùcùʔwun	xùcùʔwun	x u c u ʔ w u n		human body part	Afro-Asiatic
6944	kraftchadic-Gaanda	SKIN	fìya	fìya	f i j a		human body part	Afro-Asiatic
6994	kraftchadic-Gava	SKIN	vìɣà	vìɣà	v i ɣ a		human body part	Afro-Asiatic
7039	kraftchadic-Geji	SKIN	kûl	kûl	k u l		human body part	Afro-Asiatic
7082	kraftchadic-Gera	SKIN	ɗiši	ɗiši	ɗ i ʃ i		human body part	Afro-Asiatic
7129	kraftchadic-Gude	SKIN	kuvuʔun	kuvuʔun	k u v u ʔ u n		human body part	Afro-Asiatic
7176	kraftchadic-Gudu	SKIN	fwō	fwō	f w o		human body part	Afro-Asiatic
7223	kraftchadic-Gabin	SKIN	ɓərfətə	ɓərfətə	ɓ ə r f ə t ə		human body part	Afro-Asiatic
7272	kraftchadic-Glvda	SKIN	ɣəzυwà xəlυwà	ɣəzυwà xəlυwà	ɣ ə z ʊ w a + x ə l ʊ w a		human body part	Afro-Asiatic
7319	kraftchadic-Hausa	SKIN	fātā̀	fātā̀	f a t aː		human body part	Afro-Asiatic
7366	kraftchadic-Higibaza	SKIN	pta	pta	p t a		human body part	Afro-Asiatic
7414	kraftchadic-Higifutu	SKIN	pta	pta	p t a		human body part	Afro-Asiatic
7456	kraftchadic-Higighye	SKIN	wpta pta	wpta pta	w p t a + p t a		human body part	Afro-Asiatic
7503	kraftchadic-Higikamale	SKIN	xuta	xuta	x u t a		human body part	Afro-Asiatic
7551	kraftchadic-Higinkafa	SKIN	pta	pta	p t a		human body part	Afro-Asiatic
7601	kraftchadic-Hildi	SKIN	cicī dzəw cī	cicī dzəw cī	c i c i + dz ə w + c i		human body part	Afro-Asiatic
7649	kraftchadic-Hwona	SKIN	pàma	pàma	p a m a		human body part	Afro-Asiatic
7693	kraftchadic-Karekare	SKIN	ʔir̃gì	ʔir̃gì	ʔ i r̃ g i		human body part	Afro-Asiatic
7739	kraftchadic-Kilba	SKIN	čî	čî	tʃ i		human body part	Afro-Asiatic
7786	kraftchadic-Lamepeve	SKIN	dīketu	dīketu	d i k e t u		human body part	Afro-Asiatic
7833	kraftchadic-Mandara	SKIN	gwogwa	gwogwa	g w o g w a		human body part	Afro-Asiatic
7880	kraftchadic-Margi	SKIN	ḿcì	ḿcì	m c i		human body part	Afro-Asiatic
7929	kraftchadic-Massa	SKIN	bakŋa	bakŋa	b a k ŋ a		human body part	Afro-Asiatic
7978	kraftchadic-Matakam	SKIN	xuteɗ	xuteɗ	x u t e ɗ		human body part	Afro-Asiatic
8026	kraftchadic-Mismezime	SKIN	dike	dike	d i k e		human body part	Afro-Asiatic
8071	kraftchadic-Miya	SKIN	peðὲr	peðὲr	p e ð ɛ r		human body part	Afro-Asiatic
8117	kraftchadic-Mwulyen	SKIN	šírà	šírà	ʃ i r a		human body part	Afro-Asiatic
8165	kraftchadic-Nakatsa	SKIN	oɣzuwà	oɣzuwà	o ɣ z u w a		human body part	Afro-Asiatic
8210	kraftchadic-Ngamo	SKIN	ɗɩ̀šì	ɗɩ̀šì	ɗ ɪ ʃ i		human body part	Afro-Asiatic
8255	kraftchadic-Ngizim	SKIN	r̃i̵vuk	r̃i̵vuk	r̃ ɨ v u k		human body part	Afro-Asiatic
8301	kraftchadic-Ngwaxi	SKIN	ki̵si̵m	ki̵si̵m	k ɨ s ɨ m		human body part	Afro-Asiatic
8342	kraftchadic-Njanye	SKIN	kùvwɔ	kùvwɔ	k u v w ɔ		human body part	Afro-Asiatic
8381	kraftchadic-Pero	SKIN	kadà	kadà	k a d a		human body part	Afro-Asiatic
8424	kraftchadic-Piimdi	SKIN	kI̵zɩ̀mdì	kI̵zɩ̀mdì	k ɨ z ɪ m d i		human body part	Afro-Asiatic
8468	kraftchadic-Plci	SKIN	kur	kur	k u r		human body part	Afro-Asiatic
8512	kraftchadic-Seya	SKIN	lât	lât	l a t		human body part	Afro-Asiatic
8559	kraftchadic-Sura	SKIN	šîm	šîm	ʃ i m		human body part	Afro-Asiatic
8606	kraftchadic-Tangale	SKIN	kàloìk	kàloìk	k a l o i k		human body part	Afro-Asiatic
8653	kraftchadic-Wamdiu	SKIN	cì	cì	c i		human body part	Afro-Asiatic
8716	kraftchadic-Westmargi	SKIN	kwucì	kwucì	k w u c i		human body part	Afro-Asiatic
8717	kraftchadic-Westmargi	SKIN	kucὲ	kucὲ	k u c ɛ		human body part	Afro-Asiatic
8782	kraftchadic-Zvana	SKIN	xì̵tiɗè vùɣè	xì̵tiɗè vùɣè	x ɨ t i ɗ e + v u ɣ e		human body part	Afro-Asiatic
32	hantganbangime-Bankan_Tey	STOMACH	pìrè kɔ̀rɔ̀ díyⁿàwⁿ	pìrè_kɔ̀rɔ̀_díyⁿàwⁿ	p i r e + k ɔ r ɔ + d i j̃ a w̃		human body part	Dogon
69	hantganbangime-Ben_Tey	STOMACH	bìnjírì	bìnjírì	b i n dʒ i r i		human body part	Dogon
103	hantganbangime-Bunoge	STOMACH	píní pìnì	píní_pìnì	p i n i + p i n i		human body part	Dogon
177	hantganbangime-Mombo	STOMACH	píndí píndí	píndí_píndí	p i n d i + p i n d i		human body part	Dogon
216	hantganbangime-Najamba	STOMACH	bìndù gìndɔ́:	bìndù_gìndɔ́:	b i n d u + g i n d ɔː		human body part	Dogon
255	hantganbangime-Nanga	STOMACH	bìndì dùgí	bìndì_dùgí	b i n d i + d u g i		human body part	Dogon
293	hantganbangime-Perge_Tegu	STOMACH	bìŋgírì	bìŋgírì	b i ŋ g i r i		human body part	Dogon
332	hantganbangime-Tebul_Ure	STOMACH	pìrìm dɛ́-ŋgɛ́	pìrìm_dɛ́-ŋgɛ́	p i r i m + d ɛ + ŋ g ɛ		human body part	Dogon
369	hantganbangime-Tiranige_Diga	STOMACH	pìjì pìjí	pìjì_pìjí	p i dʒ i + p i dʒ i		human body part	Dogon
405	hantganbangime-Togo_Kan	STOMACH	pùró	pùró	p u r o		human body part	Dogon
443	hantganbangime-Tommo_So	STOMACH	bìndù bòró	bìndù_bòró	b i n d u + b o r o		human body part	Dogon
482	hantganbangime-Toro_Tegu	STOMACH	bètè ká	bètè_ká	b e t e + k a		human body part	Dogon
521	hantganbangime-Yanda_Dom	STOMACH	pìdìm bǐn	pìdìm_bǐn	p i d i m + b i n		human body part	Dogon
559	hantganbangime-Yorno_So	STOMACH	bìnɛ́	bìnɛ́	b i n ɛ		human body part	Dogon
598	hantganbangime-Penange	STOMACH	kújú	kújú	k u dʒ u		human body part	Dogon
656	northeuralex-fin	STOMACH	maha	mɑhɑ	m ɑ h ɑ		human body part	Uralic
657	northeuralex-fin	STOMACH	vatsa	ʋɑt͡sɑ	ʋ ɑ ts ɑ		human body part	Uralic
724	northeuralex-krl	STOMACH	mahalaukku	mɑhɑlɑʊkːʊ	m ɑ h ɑ l ɑʊ kː ʊ		human body part	Uralic
790	northeuralex-olo	STOMACH	maha	mɑhɑ	m ɑ h ɑ		human body part	Uralic
791	northeuralex-olo	STOMACH	vačču	vɑt͡ʃːʊ	v ɑ tʃː ʊ		human body part	Uralic
858	northeuralex-vep	STOMACH	südäikoht	sʏdæikɔxt	s ʏ d æ i k ɔ x t		human body part	Uralic
919	northeuralex-ekk	STOMACH	magu	mɑɡ̥u	m ɑ g̊ u		human body part	Uralic
983	northeuralex-liv	STOMACH	ma’g	mɑˀɡ	m ɑ ʔ g		human body part	Uralic
1048	northeuralex-sma	STOMACH	tjåejjie	t͡ʃoæjːiɛ	tʃ o æ jː i ɛ		human body part	Uralic
1114	northeuralex-smj	STOMACH	tjoajvve	t͡ʃu͡ɔɑjvːɛ	tʃ uɔ ɑ j vː ɛ		human body part	Uralic
1182	northeuralex-sme	STOMACH	čoavji	t͡ʃɔ̯ɑvji	tʃ ɔɑ v j i		human body part	Uralic
1248	northeuralex-smn	STOMACH	čuáv'ji	t͡ʃu̯ævji	tʃ uæ v j i		human body part	Uralic
1310	northeuralex-sms	STOMACH	čåu´jj	t͡ʃɔuʝːʲɘ	tʃ ɔu ʝʲː ɘ		human body part	Uralic
1376	northeuralex-sjd	STOMACH	чо̄ввьй	t͡ʃoːvːj	tʃ oː vː j		human body part	Uralic
1436	northeuralex-mrj	STOMACH	шӱм	ʃym	ʃ y m		human body part	Uralic
1504	northeuralex-mhr	STOMACH	пага́р	pɑɡɑˑr	p ɑ g ɑˑ r		human body part	Uralic
1568	northeuralex-mdf	STOMACH	коткърдазь	kotkərdazʲ	k o t k ə r d a zʲ		human body part	Uralic
1634	northeuralex-myv	STOMACH	пеке	peke	p e k e		human body part	Uralic
1697	northeuralex-udm	STOMACH	ӝуш	d͡ʒuʃ	dʒ u ʃ		human body part	Uralic
1756	northeuralex-koi	STOMACH	жӧвдӧк	ʒəvdək	ʒ ə v d ə k		human body part	Uralic
1824	northeuralex-kpv	STOMACH	кынӧм	kɨnəm	k ɨ n ə m		human body part	Uralic
1889	northeuralex-hun	STOMACH	gyomor	ɟomor	ɟ o m o r		human body part	Uralic
2008	northeuralex-mns	STOMACH	сорыг	sorɪɣ	s o r ɪ ɣ		human body part	Uralic
2067	northeuralex-sel	STOMACH	апсый кота	apsɨj_kota	a p s ɨ j + k o t a		human body part	Uralic
2130	northeuralex-yrk	STOMACH	нянко	ɲɑnkoː	ɲ ɑ n k oː		human body part	Uralic
2185	northeuralex-enf	STOMACH	педик	pʲɛdik	pʲ ɛ d i k		human body part	Uralic
2247	northeuralex-nio	STOMACH	лоӈхәры	loŋxərɨ	l o ŋ x ə r ɨ		human body part	Uralic
2309	northeuralex-ben	STOMACH	পাকস্থলী	pakɔʃt̪ʰoli	p a k ɔ ʃ t̪ʰ o l i		human body part	Indo-European
2398	northeuralex-hin	STOMACH	मेदा	meːdaː	m eː d aː		human body part	Indo-European
2399	northeuralex-hin	STOMACH	अमाशय	əmaːɕəj	ə m aː ɕ ə j		human body part	Indo-European
2469	northeuralex-pbu	STOMACH	معده	miʔˈd̪a	m i ʔ d̪ a		human body part	Indo-European
2538	northeuralex-pes	STOMACH	معده	meʔde	m e ʔ d e		human body part	Indo-European
2603	northeuralex-kmr	STOMACH	navêş	naveʃ	n a v e ʃ		human body part	Indo-European
2665	northeuralex-oss	STOMACH	ахсӕн	aχsən	a χ s ə n		human body part	Indo-European
2731	northeuralex-hye	STOMACH	ստամոքս	əstɑmɔkʰs	ə s t ɑ m ɔ kʰ s		human body part	Indo-European
2798	northeuralex-ell	STOMACH	στομάχι	stomaçi	s t o m a ç i		human body part	Indo-European
2864	northeuralex-sqi	STOMACH	stomak	stɔmak	s t ɔ m a k		human body part	Indo-European
2937	northeuralex-bul	STOMACH	стомах	stɔmax	s t ɔ m a x		human body part	Indo-European
3000	northeuralex-hrv	STOMACH	stomak	stɔ̌maːk	s t ɔ m aː k		human body part	Indo-European
3001	northeuralex-hrv	STOMACH	želudac	ʒɛ̌ludat͡s	ʒ ɛ l u d a ts		human body part	Indo-European
3063	northeuralex-slv	STOMACH	želódec	ʒɛlɔ˨ːdɛt͡s	ʒ ɛ l ɔː ² d ɛ ts		human body part	Indo-European
3125	northeuralex-slk	STOMACH	žalúdok	ʒaɫuːdɔk	ʒ a lˠ uː d ɔ k		human body part	Indo-European
3188	northeuralex-ces	STOMACH	žaludek	ʒaludɛk	ʒ a l u d ɛ k		human body part	Indo-European
3253	northeuralex-pol	STOMACH	żołądek	ʐɔwɔndɛk	ʐ ɔ w ɔ n d ɛ k		human body part	Indo-European
3313	northeuralex-ukr	STOMACH	шлунок	ʂlunɔk	ʂ l u n ɔ k		human body part	Indo-European
3378	northeuralex-bel	STOMACH	страўнік	strawnik	s t r a w n i k		human body part	Indo-European
3442	northeuralex-rus	STOMACH	желудок	ʒɪɫuˑdək	ʒ ɪ lˠ uˑ d ə k		human body part	Indo-European
3504	northeuralex-lit	STOMACH	skrandis	skrɐ̂nˑdʲɪs	s k r ɐ nˑ dʲ ɪ s		human body part	Indo-European
3571	northeuralex-lav	STOMACH	kuņģis	kuɲɟis	k u ɲ ɟ i s		human body part	Indo-European
3634	northeuralex-isl	STOMACH	magi	mɑiːjɪ	m ɑ iː j ɪ		human body part	Indo-European
3698	northeuralex-nor	STOMACH	mage	ˈmaːɡə	m aː g ə		human body part	Indo-European
3759	northeuralex-swe	STOMACH	mage	mɑːɡə	m ɑː g ə		human body part	Indo-European
3819	northeuralex-dan	STOMACH	mave	ˈmaːvə	m aː v ə		human body part	Indo-European
3877	northeuralex-deu	STOMACH	Magen	maːɡən	m aː g ə n		human body part	Indo-European
3940	northeuralex-nld	STOMACH	maag	maːx	m aː x		human body part	Indo-European
4001	northeuralex-eng	STOMACH	stomach	ˈstʌmək	s t ʌ m ə k		human body part	Indo-European
4065	northeuralex-gle	STOMACH	bolg	bˠɔl̪ˠəɡ	bˠ ɔ l̪ˠ ə g		human body part	Indo-European
4066	northeuralex-gle	STOMACH	goile	ɡɔlʲə	g ɔ lʲ ə		human body part	Indo-European
4128	northeuralex-cym	STOMACH	cylla	kəɬa	k ə ɬ a		human body part	Indo-European
4129	northeuralex-cym	STOMACH	stumog	stɪmɔɡ	s t ɪ m ɔ g		human body part	Indo-European
4188	northeuralex-bre	STOMACH	stomog	stoːmɔk	s t oː m ɔ k		human body part	Indo-European
4249	northeuralex-lat	STOMACH	stomachus	stɔmakhʊs	s t ɔ m a k h ʊ s		human body part	Indo-European
4311	northeuralex-fra	STOMACH	estomac	ɛstɔˈma	ɛ s t ɔ m a		human body part	Indo-European
4375	northeuralex-cat	STOMACH	estómac	əstomək	ə s t o m ə k		human body part	Indo-European
4436	northeuralex-spa	STOMACH	estómago	estomaɣo	e s t o m a ɣ o		human body part	Indo-European
4501	northeuralex-por	STOMACH	estômago	iʃˈtomɐɣu	i ʃ t o m ɐ ɣ u		human body part	Indo-European
